barcode,product_name,category,ingredients,energy_kcal,sugar_g,sodium_mg,saturated_fat_g,trans_fat_g,protein_g,fiber_g,additives_count,artificial_colors_count,artificial_sweeteners_count,preservatives_count,is_suspected_adulterant,quality_score,risk_level
890910935053,Flavored Fruit Yogurt #1051,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",123.4,17.8,55.6,1.5,0.0,4.4,0.5,3,1,0,1,0,77,Moderate Risk
890431987043,Fried Street-Style Savory Mix #1052,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",588.4,1.4,1297.5,23.5,3.71,5.6,0.9,6,2,0,2,1,5,High Risk
890363862987,Fried Street-Style Savory Mix #1053,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",529.1,1.7,1604.1,25.7,3.6,6.5,0.9,6,2,0,2,1,5,High Risk
890336640818,Industrial White Sandwich Bread #1054,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",231.1,4.7,455.0,1.2,0.37,7.3,1.8,4,0,0,2,0,84,Moderate Risk
890977806415,Commercial Potato Crisps #1055,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",528.5,0.7,808.8,10.6,0.38,7.1,3.1,4,0,0,1,0,73,Moderate Risk
890135284333,Commercial Potato Crisps #1056,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",474.0,0.8,655.8,11.1,0.52,6.9,3.0,4,0,0,1,0,70,Moderate Risk
890190856922,Baked Whole Grain Crackers #1057,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",383.8,2.7,334.6,2.1,0.0,8.7,7.3,0,0,0,0,0,99,Low Risk
890220437203,Adulterated Chilli Powder with Sudan Dye #1058,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",313.6,4.6,672.3,4.7,0.0,6.0,14.7,4,1,0,0,1,49,High Risk
890774955366,Synthetic Milk Sample #1059,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",204.4,0.5,906.9,15.0,4.1,1.3,0.0,5,0,0,3,1,5,High Risk
890488669673,Adulterated Low-Cost Paneer #1060,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",302.5,4.0,440.0,17.7,2.7,8.8,0.0,4,0,0,2,1,5,High Risk
890128645117,Standard Processed Cheese #1061,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",312.7,1.1,1025.6,18.5,0.68,19.1,0.0,3,1,0,1,0,51,Moderate Risk
890934591460,Commercial Potato Crisps #1062,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",512.4,0.9,769.6,13.5,0.43,6.9,3.0,4,0,0,1,0,74,Moderate Risk
890201979972,Pure Extra Virgin Olive Oil #1063,Spices & Condiments,100% extra virgin cold pressed olive oil,819.4,0.0,2.1,12.4,0.0,0.0,0.0,0,0,0,0,0,93,Low Risk
890277354156,Organic Trail Mix #1064,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",452.5,18.5,16.3,4.5,0.0,14.1,7.8,0,0,0,0,0,99,Moderate Risk
890502433715,Fried Street-Style Savory Mix #1065,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",527.6,1.6,1349.1,23.9,3.58,6.0,0.9,6,2,0,2,1,5,High Risk
890429365135,Flavored Fruit Yogurt #1066,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",116.4,18.4,66.4,1.6,0.0,3.8,0.5,3,1,0,1,0,77,Moderate Risk
890224885423,Standard Processed Cheese #1067,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",326.0,1.4,1349.2,22.5,0.8,19.3,0.0,3,1,0,1,0,39,High Risk
890443815794,Pure Extra Virgin Olive Oil #1068,Spices & Condiments,100% extra virgin cold pressed olive oil,891.8,0.0,1.8,14.5,0.0,0.0,0.0,0,0,0,0,0,90,Low Risk
890238647584,Organic Trail Mix #1069,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",550.8,17.1,15.4,4.3,0.0,16.1,8.2,0,0,0,0,0,99,Low Risk
890729494777,Pure Ground Turmeric Powder #1070,Spices & Condiments,100% turmeric rhizome powder,268.5,2.9,34.2,3.0,0.0,9.8,23.5,0,0,0,0,0,99,Low Risk
890860575249,Adulterated Turmeric with Metanil Yellow #1071,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",219.7,1.7,202.3,1.4,0.0,5.4,12.2,3,1,0,0,1,56,High Risk
890557437682,Roasted Chickpeas #1072,Snacks,"chickpeas, olive oil, sea salt",376.3,2.4,261.5,1.2,0.0,20.5,18.4,0,0,0,0,0,99,Low Risk
890313919174,Adulterated Butter with Animal Fat & Starch #1073,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",578.3,0.5,711.0,55.6,3.94,0.5,0.0,4,1,0,2,1,5,High Risk
890824103214,Pure Extra Virgin Olive Oil #1074,Spices & Condiments,100% extra virgin cold pressed olive oil,941.4,0.0,2.3,12.0,0.0,0.0,0.0,0,0,0,0,0,93,Low Risk
890429141852,100% Whole Wheat Sourdough #1075,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",207.0,1.4,409.0,0.6,0.0,11.4,5.5,0,0,0,0,0,99,Low Risk
890373728430,Roasted Chickpeas #1076,Snacks,"chickpeas, olive oil, sea salt",413.1,2.2,332.8,1.4,0.0,17.6,16.8,0,0,0,0,0,99,Low Risk
890564240136,100% Whole Wheat Sourdough #1077,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",259.2,1.8,360.1,0.5,0.0,9.7,6.4,0,0,0,0,0,99,Low Risk
890411748049,Commercial Tomato Ketchup #1078,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",104.1,21.1,885.3,0.1,0.0,1.5,1.6,3,0,0,2,0,65,Moderate Risk
890731122325,Fresh Butter #1079,Dairy,"pasteurized cream, salt",752.0,0.1,642.4,46.0,0.0,0.9,0.0,0,0,0,0,0,77,Moderate Risk
890808153295,Coconut Water 100% Pure #1080,Beverages,pure tender coconut water,20.7,3.4,28.6,0.1,0.0,0.7,1.1,0,0,0,0,0,99,Low Risk
890843226187,Synthetic Colored Hard Candies #1081,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",441.1,61.4,79.7,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890642505050,Processed Nacho Chips #1082,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",457.7,2.1,1075.6,11.2,0.85,6.6,4.4,5,1,0,1,0,46,Moderate Risk
890488578530,Adulterated Low-Cost Paneer #1083,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",282.0,3.8,513.8,15.4,2.66,8.5,0.0,4,0,0,2,1,5,High Risk
890711360587,Processed Nacho Chips #1084,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",426.4,2.0,911.9,8.4,0.97,6.9,4.2,5,1,0,1,0,54,Moderate Risk
890508987926,Flavored Fruit Yogurt #1085,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",102.4,14.8,72.6,1.3,0.0,4.1,0.5,3,1,0,1,0,80,Moderate Risk
890353244263,Processed Nacho Chips #1086,Snacks,"corn, vegetable fat, whey powder, disodium guanylate, artificial cheese flavor, yellow 6 lake",432.0,2.3,843.7,11.1,0.94,6.6,3.7,5,1,0,1,0,49,Moderate Risk
890243229455,Greek Plain Yogurt #1087,Dairy,"cultured pasteurized nonfat milk, live active cultures",60.4,3.2,34.0,0.4,0.0,9.4,0.0,0,0,0,0,0,99,Low Risk
890453279978,Carbonated Cola Drink #1088,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",38.3,10.1,10.9,0.0,0.0,0.0,0.0,4,1,0,1,0,78,Moderate Risk
890675165071,Pure Extra Virgin Olive Oil #1089,Spices & Condiments,100% extra virgin cold pressed olive oil,875.3,0.0,2.1,14.3,0.0,0.0,0.0,0,0,0,0,0,91,Low Risk
890413209569,Pure Extra Virgin Olive Oil #1090,Spices & Condiments,100% extra virgin cold pressed olive oil,1010.5,0.0,2.0,16.0,0.0,0.0,0.0,0,0,0,0,0,89,Low Risk
890602653539,Synthetic Milk Sample #1091,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",197.7,0.5,772.4,15.9,4.24,1.2,0.0,5,0,0,3,1,5,High Risk
890937444157,Synthetic Colored Hard Candies #1092,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",409.2,76.3,74.2,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890225084044,Whole Cow Milk #1093,Dairy,"milk, vitamin d3",60.0,5.2,50.1,3.0,0.0,3.1,0.0,0,0,0,0,0,99,Low Risk
890678948561,Pure Red Chilli Powder #1094,Spices & Condiments,100% dried red chillies,327.6,7.8,29.2,3.2,0.0,12.0,25.9,0,0,0,0,0,99,Low Risk
890790870717,Carbonated Cola Drink #1095,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",41.8,11.1,14.4,0.0,0.0,0.0,0.0,4,1,0,1,0,77,Moderate Risk
890442591796,Instant Fried Noodles #1096,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",482.1,2.7,1686.0,11.4,0.62,9.7,2.3,5,1,0,2,0,37,High Risk
890737535337,Fresh Butter #1097,Dairy,"pasteurized cream, salt",617.2,0.1,609.3,59.2,0.0,1.0,0.0,0,0,0,0,0,77,Moderate Risk
890729322073,Pure Extra Virgin Olive Oil #1098,Spices & Condiments,100% extra virgin cold pressed olive oil,788.3,0.0,1.7,12.5,0.0,0.0,0.0,0,0,0,0,0,92,Low Risk
890286760222,100% Whole Wheat Sourdough #1099,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",273.8,1.5,488.3,0.5,0.0,11.3,6.3,0,0,0,0,0,99,Low Risk
890194364685,Extruded Spicy Puffs #1100,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",569.8,5.0,1228.4,14.0,1.2,4.5,1.4,7,2,0,2,1,5,High Risk
890280905522,Skimmed Milk #1101,Dairy,"skimmed milk, vitamin a, vitamin d3",38.2,4.5,59.3,0.2,0.0,3.3,0.0,0,0,0,0,0,99,Low Risk
890310145667,Skimmed Milk #1102,Dairy,"skimmed milk, vitamin a, vitamin d3",39.4,4.8,47.6,0.2,0.0,3.5,0.0,0,0,0,0,0,99,Low Risk
890154713047,Adulterated Butter with Animal Fat & Starch #1103,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",730.0,0.5,640.3,47.1,4.02,0.5,0.0,4,1,0,2,1,5,High Risk
890804436976,Roasted Chickpeas #1104,Snacks,"chickpeas, olive oil, sea salt",401.0,2.0,326.0,1.4,0.0,20.4,17.8,0,0,0,0,0,99,Low Risk
890136773093,Commercial Potato Crisps #1105,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",535.0,0.8,899.2,12.2,0.5,5.9,3.0,4,0,0,1,0,69,Moderate Risk
890196136063,Cottage Cheese (Paneer) #1106,Dairy,"pasteurized milk, citric acid",276.8,1.1,26.2,19.8,0.0,19.9,0.0,0,0,0,0,0,93,Low Risk
890462816082,Baked Whole Grain Crackers #1107,Snacks,"whole wheat flour, canola oil, sea salt, malt extract",368.4,2.2,417.6,1.6,0.0,9.5,7.1,0,0,0,0,0,99,Low Risk
890495598952,Industrial White Sandwich Bread #1108,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",279.1,5.3,435.2,1.2,0.22,7.4,1.8,4,0,0,2,0,84,Moderate Risk
890346285752,Extruded Spicy Puffs #1109,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",476.5,4.6,1243.0,15.2,1.25,4.6,1.4,7,2,0,2,1,5,High Risk
890746216342,Cold Pressed Orange Juice #1110,Beverages,100% freshly pressed oranges,49.6,8.4,1.8,0.1,0.0,0.7,1.6,0,0,0,0,0,99,Low Risk
890511430364,Dark Chocolate 85% #1111,Bakery & Confectionery,"cocoa mass, cocoa butter, cane sugar, vanilla beans",521.0,12.5,13.6,29.2,0.0,8.6,12.0,0,0,0,0,0,91,Low Risk
890652794357,Roasted Chickpeas #1112,Snacks,"chickpeas, olive oil, sea salt",363.7,2.3,238.3,1.4,0.0,20.7,16.9,0,0,0,0,0,99,Low Risk
890266562809,Energy Drink with High Caffeine #1113,Beverages,"carbonated water, sucrose, glucose, taurine, caffeine, inositol, niacinamide, pyridoxine, color e133, sodium benzoate",49.0,11.8,87.3,0.0,0.0,0.4,0.0,6,1,0,2,0,67,Moderate Risk
890316706238,Fried Street-Style Savory Mix #1114,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",492.8,1.7,1607.7,26.0,3.5,6.4,1.0,6,2,0,2,1,5,High Risk
890425673505,Commercial Tomato Ketchup #1115,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",131.7,25.7,855.9,0.1,0.0,1.3,1.6,3,0,0,2,0,63,Moderate Risk
890329723822,100% Whole Wheat Sourdough #1116,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",230.5,1.4,502.1,0.5,0.0,10.5,6.0,0,0,0,0,0,99,Low Risk
890402895098,Pure Ground Turmeric Powder #1117,Spices & Condiments,100% turmeric rhizome powder,346.9,3.0,35.5,3.1,0.0,10.1,23.5,0,0,0,0,0,99,Low Risk
890299206593,Carbonated Cola Drink #1118,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",46.9,11.9,13.7,0.0,0.0,0.0,0.0,4,1,0,1,0,76,Moderate Risk
890384590858,Synthetic Milk Sample #1119,Dairy,"urea, detergent, refined vegetable oil, caustic soda, water",156.0,0.5,711.3,15.7,4.43,1.3,0.0,5,0,0,3,1,5,High Risk
890743509259,Carbonated Cola Drink #1120,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",39.0,11.6,12.1,0.0,0.0,0.0,0.0,4,1,0,1,0,77,Moderate Risk
890992237970,Oat & Honey Granola Bar #1121,Bakery & Confectionery,"rolled oats, honey, almonds, crisped rice, sunflower oil, salt",449.2,13.2,212.0,2.3,0.0,9.0,5.6,0,0,0,0,0,99,Low Risk
890543528240,Fried Street-Style Savory Mix #1122,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",476.8,1.6,1371.9,25.4,3.72,6.3,1.1,6,2,0,2,1,5,High Risk
890359485876,Cold Pressed Orange Juice #1123,Beverages,100% freshly pressed oranges,47.4,9.7,1.9,0.1,0.0,0.7,1.6,0,0,0,0,0,99,Low Risk
890259799957,Commercial Potato Crisps #1124,Snacks,"potatoes, palm oil, salt, monosodium glutamate, flavor enhancer 635, dextrose",563.1,0.9,728.6,10.4,0.34,5.9,3.5,4,0,0,1,0,78,Moderate Risk
890800624076,Skimmed Milk #1125,Dairy,"skimmed milk, vitamin a, vitamin d3",35.7,5.2,43.5,0.2,0.0,3.2,0.0,0,0,0,0,0,99,Low Risk
890399766244,Skimmed Milk #1126,Dairy,"skimmed milk, vitamin a, vitamin d3",39.2,4.6,46.0,0.2,0.0,3.6,0.0,0,0,0,0,0,99,Low Risk
890843384771,Industrial White Sandwich Bread #1127,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",232.9,4.5,529.4,1.3,0.15,8.7,1.9,4,0,0,2,0,83,Moderate Risk
890229184709,Low-Cost Synthetic Fruit Drink #1128,Beverages,"water, invert sugar syrup, metanil yellow, citric acid, clouding agent, artificial mango flavor, potassium metabisulphite",55.4,12.5,47.0,0.0,0.0,0.0,0.0,6,2,0,2,1,21,High Risk
890265879239,Fried Street-Style Savory Mix #1129,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",597.8,1.7,1363.0,24.8,3.61,6.3,1.0,6,2,0,2,1,5,High Risk
890479887087,Pure Ground Turmeric Powder #1130,Spices & Condiments,100% turmeric rhizome powder,272.7,2.8,36.4,2.9,0.0,9.1,22.7,0,0,0,0,0,99,Low Risk
890327538916,Pure Green Tea Bag #1131,Beverages,100% organic green tea leaves,0.9,0.0,0.9,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890252080745,Fresh Butter #1132,Dairy,"pasteurized cream, salt",786.4,0.1,602.4,54.5,0.0,0.8,0.0,0,0,0,0,0,77,Moderate Risk
890788165553,Coconut Water 100% Pure #1133,Beverages,pure tender coconut water,17.0,3.5,21.9,0.1,0.0,0.7,1.2,0,0,0,0,0,99,Low Risk
890901088668,Pure Green Tea Bag #1134,Beverages,100% organic green tea leaves,1.0,0.0,1.0,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890992859619,Adulterated Low-Cost Paneer #1135,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",273.4,3.7,466.6,19.2,2.78,9.5,0.0,4,0,0,2,1,5,High Risk
890392413376,Industrial White Sandwich Bread #1136,Bakery & Confectionery,"refined wheat flour, sugar, yeast, palm oil, calcium propionate, emulsifier 481, flour treatment agent 300",250.3,5.2,458.5,1.2,0.24,8.6,1.8,4,0,0,2,0,84,Moderate Risk
890766274910,Pure Green Tea Bag #1137,Beverages,100% organic green tea leaves,1.1,0.0,1.2,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890208637447,Pure Red Chilli Powder #1138,Spices & Condiments,100% dried red chillies,335.6,6.9,26.5,4.2,0.0,11.8,24.7,0,0,0,0,0,99,Low Risk
890671569498,Organic Trail Mix #1139,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",545.1,16.0,17.8,3.7,0.0,16.0,7.6,0,0,0,0,0,99,Low Risk
890637669592,Extruded Spicy Puffs #1140,Snacks,"corn meal, palm olein, maltodextrin, sunset yellow fcf, tartrazine, tbhq, msg, artificial flavors",557.2,5.0,1491.0,18.2,1.23,5.4,1.6,7,2,0,2,1,5,High Risk
890164196807,Adulterated Turmeric with Metanil Yellow #1141,Spices & Condiments,"turmeric powder, lead chromate trace, chalk powder, metanil yellow color",282.3,2.3,169.3,1.3,0.0,5.2,12.3,3,1,0,0,1,56,High Risk
890206554736,Flavored Fruit Yogurt #1142,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",100.7,17.7,70.5,1.6,0.0,4.3,0.5,3,1,0,1,0,77,Moderate Risk
890801909415,Adulterated Low-Cost Paneer #1143,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",301.5,3.1,464.5,18.6,2.64,9.0,0.0,4,0,0,2,1,5,High Risk
890976113781,Coconut Water 100% Pure #1144,Beverages,pure tender coconut water,19.0,3.2,26.5,0.1,0.0,0.7,1.2,0,0,0,0,0,99,Low Risk
890426197208,Cold Pressed Orange Juice #1145,Beverages,100% freshly pressed oranges,44.0,8.3,1.7,0.1,0.0,0.7,1.4,0,0,0,0,0,99,Low Risk
890612403131,Commercial Tomato Ketchup #1146,Spices & Condiments,"tomato paste, sugar, distilled vinegar, salt, onion powder, sodium benzoate, potassium sorbate, pectin",104.9,27.1,1088.9,0.1,0.0,1.5,1.4,3,0,0,2,0,57,Moderate Risk
890790449486,Flavored Fruit Yogurt #1147,Dairy,"milk, sugar, strawberries, modified corn starch, carmine color, potassium sorbate",98.1,19.6,56.6,1.5,0.0,4.1,0.5,3,1,0,1,0,76,Moderate Risk
890977637002,Fried Street-Style Savory Mix #1148,Snacks,"refined flour, re-used palm oil, metanil yellow, excess salt, msg",605.8,1.4,1372.7,22.5,3.74,6.0,1.0,6,2,0,2,1,5,High Risk
890182281696,Adulterated Low-Cost Paneer #1149,Dairy,"milk solids, vegetable oil, starch, sulfuric acid trace, detergent trace",317.7,3.7,558.8,16.9,2.55,9.8,0.0,4,0,0,2,1,5,High Risk
890224148162,Organic Trail Mix #1150,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",491.6,18.7,14.5,3.7,0.0,14.7,8.1,0,0,0,0,0,99,Moderate Risk
890500370732,Coconut Water 100% Pure #1151,Beverages,pure tender coconut water,21.5,3.0,25.2,0.1,0.0,0.7,1.1,0,0,0,0,0,99,Low Risk
890274483309,Instant Fried Noodles #1152,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",447.2,2.7,1719.0,11.4,0.67,9.8,2.5,5,1,0,2,0,36,High Risk
890594300328,Adulterated Butter with Animal Fat & Starch #1153,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",654.7,0.4,710.4,53.4,4.01,0.5,0.0,4,1,0,2,1,5,High Risk
890570308691,Diet Soda with Multiple Sweeteners #1154,Beverages,"carbonated water, aspartame, acesulfame potassium, caramel iv, sodium benzoate, phosphoric acid",0.9,0.0,39.7,0.0,0.0,0.0,0.0,5,1,2,1,0,66,Moderate Risk
890630733687,Fresh Butter #1155,Dairy,"pasteurized cream, salt",733.6,0.1,598.3,50.3,0.0,0.9,0.0,0,0,0,0,0,77,Low Risk
890921389319,100% Whole Wheat Sourdough #1156,Bakery & Confectionery,"whole wheat flour, water, sourdough culture, sea salt",223.2,1.4,402.9,0.6,0.0,9.7,6.4,0,0,0,0,0,99,Low Risk
890858683644,Organic Trail Mix #1157,Snacks,"almonds, walnuts, raisins, sunflower seeds, pumpkin seeds",553.0,17.5,17.4,4.0,0.0,15.8,7.7,0,0,0,0,0,99,Low Risk
890288037984,Standard Processed Cheese #1158,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",309.7,1.1,1090.1,18.1,0.45,19.7,0.0,3,1,0,1,0,60,Moderate Risk
890339144835,Cold Pressed Orange Juice #1159,Beverages,100% freshly pressed oranges,45.4,7.9,2.3,0.1,0.0,0.8,1.6,0,0,0,0,0,99,Low Risk
890363580028,Standard Processed Cheese #1160,Dairy,"milk, salt, cheese cultures, enzymes, sodium phosphate, annatto",353.6,1.3,1362.6,18.9,0.45,19.0,0.0,3,1,0,1,0,54,Moderate Risk
890234179616,Instant Fried Noodles #1161,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",488.0,2.4,2069.3,11.2,0.77,8.3,2.6,5,1,0,2,0,34,High Risk
890449979401,Pure Green Tea Bag #1162,Beverages,100% organic green tea leaves,1.1,0.0,1.1,0.0,0.0,0.2,0.0,0,0,0,0,0,99,Low Risk
890102944088,Pure Ground Turmeric Powder #1163,Spices & Condiments,100% turmeric rhizome powder,284.5,3.0,39.4,2.6,0.0,10.4,23.9,0,0,0,0,0,99,Low Risk
890818514543,Pure Red Chilli Powder #1164,Spices & Condiments,100% dried red chillies,352.2,6.2,26.4,3.4,0.0,12.2,29.4,0,0,0,0,0,99,Low Risk
890228548137,Adulterated Chilli Powder with Sudan Dye #1165,Spices & Condiments,"red chilli powder, brick powder trace, sudan i dye, salt, mineral oil",259.0,4.3,579.0,4.0,0.0,5.7,14.8,4,1,0,0,1,51,High Risk
890738245337,Instant Fried Noodles #1166,Snacks,"wheat flour, palm oil, salt, guar gum, flavor enhancer 621, caramel iv, sodium polyphosphate",464.7,2.8,2001.2,11.8,0.59,8.4,2.5,5,1,0,2,0,36,High Risk
890146863226,Adulterated Butter with Animal Fat & Starch #1167,Dairy,"milk fat, animal tallow, starch, yellow dye 5, preservative",694.7,0.5,528.1,58.1,3.86,0.5,0.0,4,1,0,2,1,5,High Risk
890420527041,Synthetic Colored Hard Candies #1168,Bakery & Confectionery,"sugar, liquid glucose, allura red, brilliant blue fcf, tartrazine, artificial fruit flavor, citric acid",371.6,61.7,89.5,0.0,0.0,0.0,0.0,5,3,0,1,1,5,High Risk
890168918778,Roasted Chickpeas #1169,Snacks,"chickpeas, olive oil, sea salt",372.7,1.9,302.8,1.4,0.0,19.2,16.6,0,0,0,0,0,99,Low Risk
890524021700,Pure Red Chilli Powder #1170,Spices & Condiments,100% dried red chillies,301.1,8.6,28.0,3.3,0.0,10.8,25.4,0,0,0,0,0,99,Low Risk
890757247659,Carbonated Cola Drink #1171,Beverages,"carbonated water, high fructose corn syrup, caramel color iv, phosphoric acid, caffeine, artificial flavors",40.3,11.9,12.7,0.0,0.0,0.0,0.0,4,1,0,1,0,76,Moderate Risk
